date,commodity,open,high,low,close,volume
2022-10-25,Wheat,840.0,844.75,826.75,834.75,40775
2022-10-26,Corn,684.25,689.75,683.25,685.0,106226
2022-10-26,Soybean,1381.5,1397.75,1378.75,1381.75,107710
2022-10-26,Wheat,836.25,846.5,824.0,840.5,39250
2022-10-27,Corn,685.0,689.25,679.25,682.25,112300
2022-10-27,Soybean,1381.25,1394.75,1378.25,1382.25,79221
2022-10-27,Wheat,843.5,858.0,833.5,838.5,36089
2022-10-28,Corn,681.25,683.75,676.25,680.75,115074
2022-10-28,Soybean,1382.0,1390.75,1370.0,1387.75,66790
2022-10-28,Wheat,839.75,840.25,822.5,829.25,33954
2022-10-31,Corn,696.5,700.0,684.25,691.5,226696
2022-10-31,Soybean,1400.0,1411.25,1385.5,1407.0,10073
2022-10-31,Wheat,884.5,893.25,853.75,882.25,98975
2022-11-01,Corn,689.0,698.5,687.25,697.75,146466
2022-11-01,Soybean,1405.5,1436.5,1403.75,1435.75,5327
2022-11-01,Wheat,878.5,904.0,867.75,902.5,74354
2022-11-02,Corn,696.5,697.25,680.0,687.5,168334
2022-11-02,Soybean,1434.5,1445.0,1421.25,1440.0,2357
2022-11-02,Wheat,898.5,902.0,837.75,846.0,96131
2022-11-03,Corn,686.0,686.5,678.5,679.25,123352
2022-11-03,Soybean,1435.5,1440.0,1416.5,1426.75,989
2022-11-03,Wheat,844.75,849.0,827.75,840.5,48030
2022-11-04,Corn,679.25,685.25,678.5,681.0,112564
2022-11-04,Soybean,1424.25,1453.75,1424.25,1451.5,473
2022-11-04,Wheat,842.0,855.5,834.0,847.75,43974
2022-11-07,Corn,679.0,680.75,675.25,675.75,162563
2022-11-07,Soybean,1445.0,1457.5,1439.0,1440.0,1472
2022-11-07,Wheat,851.0,863.75,834.0,845.75,76862
2022-11-08,Corn,675.75,677.0,666.25,667.5,227158
2022-11-08,Soybean,1440.75,1446.0,1436.0,1444.0,1250
2022-11-08,Wheat,847.75,855.0,824.75,827.75,72922
2022-11-09,Corn,667.0,671.75,658.0,664.5,246968
2022-11-09,Soybean,1444.5,1460.75,1435.5,1459.75,820
2022-11-09,Wheat,829.25,834.0,805.25,806.5,95226
2022-11-10,Corn,664.5,667.25,652.75,653.25,229081
2022-11-10,Soybean,1464.0,1465.0,1430.25,1430.5,510
2022-11-10,Wheat,806.75,815.75,795.5,803.5,77215
2022-11-11,Corn,653.75,661.0,653.5,658.0,233358
2022-11-11,Soybean,1439.0,1463.75,1439.0,1455.5,236
2022-11-11,Wheat,804.25,819.5,799.5,813.75,75488
2022-11-14,Corn,657.0,662.0,652.25,657.25,181567
2022-11-14,Soybean,1460.0,1460.0,1435.75,1441.75,78858
2022-11-14,Wheat,813.0,828.75,804.75,818.5,45112
2022-11-15,Corn,657.0,675.0,651.25,666.75,234097
2022-11-15,Soybean,1440.0,1464.75,1432.5,1457.25,99988
2022-11-15,Wheat,818.5,843.0,799.25,828.25,73685
2022-11-16,Corn,665.25,666.0,657.5,665.25,121435
2022-11-16,Soybean,1454.75,1455.0,1423.25,1429.25,96622
2022-11-16,Wheat,829.5,829.75,801.5,817.5,48018
2022-11-17,Corn,665.0,668.25,654.75,667.5,138561
2022-11-17,Soybean,1430.0,1431.75,1406.75,1417.0,88314
2022-11-17,Wheat,818.25,818.25,793.75,806.75,40772
2022-11-18,Corn,667.5,672.75,665.25,667.75,131275
2022-11-18,Soybean,1419.0,1430.75,1412.25,1428.25,63078
2022-11-18,Wheat,806.75,816.5,800.25,803.25,30557
2022-11-21,Corn,666.5,666.75,657.25,659.5,143717
2022-11-21,Soybean,1427.25,1438.0,1417.25,1436.75,69911
2022-11-21,Wheat,805.25,808.75,786.0,799.25,32913
2022-11-22,Corn,659.5,663.0,656.25,656.75,107549
2022-11-22,Soybean,1436.0,1443.5,1428.25,1429.75,69272
2022-11-22,Wheat,799.0,806.75,790.0,791.5,22214
2022-11-23,Corn,657.75,663.75,655.75,663.25,104569
2022-11-23,Soybean,1431.5,1441.0,1422.25,1436.0,67115
2022-11-23,Wheat,791.75,797.5,781.25,793.5,21445
2022-11-25,Corn,661.25,669.75,661.0,668.0,71244
2022-11-25,Soybean,1436.75,1448.0,1431.0,1436.25,41566
2022-11-25,Wheat,790.75,799.75,771.0,775.5,22496
2022-11-28,Corn,665.0,670.0,661.0,668.75,149233
2022-11-28,Soybean,1428.25,1461.75,1424.0,1457.25,102364
2022-11-28,Wheat,771.25,774.25,750.25,756.75,41776
2022-11-29,Corn,667.5,671.25,665.25,665.75,110381
2022-11-29,Soybean,1454.75,1468.5,1449.0,1459.5,91119
2022-11-29,Wheat,755.5,769.0,753.75,757.75,16739
2022-11-30,Corn,665.75,667.0,660.0,662.0,18198
2022-11-30,Soybean,1457.25,1478.5,1457.25,1469.5,93201
2022-11-30,Wheat,760.0,772.75,757.25,771.5,2247
2022-12-01,Corn,661.75,663.75,647.0,650.0,8565
2022-12-01,Soybean,1466.0,1469.75,1425.25,1429.75,134068
2022-12-01,Wheat,767.5,767.5,757.25,758.75,841
2022-12-02,Corn,650.25,650.25,629.0,635.0,5678
2022-12-02,Soybean,1432.0,1443.0,1425.5,1438.5,91648
2022-12-02,Wheat,750.0,750.0,737.25,737.25,516
2022-12-05,Corn,635.5,638.25,625.5,628.75,762
2022-12-05,Soybean,1440.5,1451.0,1435.25,1437.75,82713
2022-12-05,Wheat,730.5,730.5,715.5,715.5,129
2022-12-06,Corn,630.75,635.5,623.0,625.5,512
2022-12-06,Soybean,1437.5,1472.5,1437.0,1455.0,126974
2022-12-06,Wheat,715.75,715.75,702.5,705.5,236
2022-12-07,Corn,626.5,632.5,624.0,627.75,662
2022-12-07,Soybean,1456.0,1478.0,1455.75,1472.0,145108
2022-12-07,Wheat,727.25,728.75,727.0,727.0,409
2022-12-08,Corn,628.0,632.5,626.0,632.0,425
2022-12-08,Soybean,1471.0,1492.25,1468.0,1486.25,141915
2022-12-08,Wheat,721.0,726.75,721.0,724.25,232
2022-12-09,Corn,631.5,639.75,631.5,634.75,453
2022-12-09,Soybean,1484.25,1492.75,1477.75,1483.75,96091
2022-12-09,Wheat,712.75,712.75,712.75,712.75,53
2022-12-12,Corn,634.5,644.5,634.5,641.25,263
2022-12-12,Soybean,1483.5,1483.5,1457.75,1460.5,125861
2022-12-12,Wheat,733.0,733.0,733.0,733.0,262
2022-12-13,Corn,642.5,650.5,639.25,643.75,184
2022-12-13,Soybean,1461.25,1487.75,1460.75,1479.75,145783
2022-12-13,Wheat,741.0,742.5,728.75,728.75,103
2022-12-14,Corn,644.25,644.25,639.0,639.0,92295
2022-12-14,Soybean,1479.5,1487.0,1468.0,1482.25,112117
2022-12-14,Wheat,728.25,728.25,728.25,728.25,41587
2022-12-15,Corn,650.25,654.25,647.75,653.5,93735
2022-12-15,Soybean,1481.0,1486.0,1468.0,1473.5,97511
2022-12-15,Wheat,749.75,767.0,745.0,757.25,51207
2022-12-16,Corn,653.5,655.75,650.0,653.0,66395
2022-12-16,Soybean,1473.5,1486.0,1465.5,1480.0,69325
2022-12-16,Wheat,758.25,764.25,750.75,753.5,32613
2022-12-19,Corn,650.5,650.75,644.0,647.25,83168
2022-12-19,Soybean,1470.0,1476.0,1460.0,1460.75,101717
2022-12-19,Wheat,755.0,759.75,738.75,748.5,39778
2022-12-20,Corn,647.75,654.25,646.75,652.0,91464
2022-12-20,Soybean,1461.75,1486.75,1460.25,1478.5,111696
2022-12-20,Wheat,747.25,761.5,744.75,750.5,38339
2022-12-21,Corn,651.5,663.0,651.0,662.25,125592
2022-12-21,Soybean,1477.0,1489.0,1475.25,1481.0,84786
2022-12-21,Wheat,750.0,774.5,748.75,767.75,52904
2022-12-22,Corn,662.0,664.75,658.75,660.5,79924
2022-12-22,Soybean,1480.0,1484.0,1463.5,1467.75,75905
2022-12-22,Wheat,766.75,777.0,758.0,762.25,34649
2022-12-23,Corn,659.5,667.75,659.25,666.25,94496
2022-12-23,Soybean,1468.75,1484.0,1466.25,1479.0,52836
2022-12-23,Wheat,762.0,778.0,758.0,776.0,25952
2022-12-27,Corn,669.0,675.75,667.25,674.75,123172
2022-12-27,Soybean,1490.0,1516.75,1478.25,1482.25,61925
2022-12-27,Wheat,781.25,784.5,769.0,774.5,28358
2022-12-28,Corn,673.25,683.5,672.75,682.75,122193
2022-12-28,Soybean,1483.5,1509.75,1482.75,1506.5,42705
2022-12-28,Wheat,774.5,787.5,770.75,785.5,33179
2022-12-29,Corn,681.75,682.25,677.25,679.5,104937
2022-12-29,Soybean,1504.75,1516.25,1501.25,1508.75,27307
2022-12-29,Wheat,785.0,786.5,765.5,774.0,35941
2022-12-30,Corn,679.5,685.0,676.5,678.5,90321
2022-12-30,Soybean,1508.0,1532.25,1507.75,1519.25,7092
2022-12-30,Wheat,775.5,799.0,771.5,792.0,34784
2023-01-03,Corn,677.25,681.25,668.0,670.5,155538
2023-01-03,Soybean,1519.25,1523.25,1485.0,1487.25,2951
2023-01-03,Wheat,786.0,794.5,769.75,775.5,50138
2023-01-04,Corn,670.75,671.75,652.5,653.75,175762
2023-01-04,Soybean,1491.75,1496.25,1477.25,1478.25,2200
2023-01-04,Wheat,780.5,780.5,744.25,745.5,51975
2023-01-05,Corn,654.5,657.75,648.5,652.75,138833
2023-01-05,Soybean,1481.25,1481.25,1462.0,1466.75,1169
2023-01-05,Wheat,746.0,752.0,736.0,746.75,36793
2023-01-06,Corn,653.75,659.5,651.75,654.0,114158
2023-01-06,Soybean,1471.75,1503.25,1471.75,1501.5,2024
2023-01-06,Wheat,748.5,756.75,742.5,743.5,28671
2023-01-09,Corn,655.5,657.0,650.75,652.75,112236
2023-01-09,Soybean,1506.0,1513.0,1502.0,1503.5,446
2023-01-09,Wheat,748.0,758.0,740.25,741.5,45486
2023-01-10,Corn,651.75,664.0,648.25,655.0,181158
2023-01-10,Soybean,1501.5,1518.5,1501.5,1510.0,350
2023-01-10,Wheat,741.25,742.5,720.5,731.0,59339
2023-01-11,Corn,654.5,659.0,652.75,656.0,110880
2023-01-11,Soybean,1515.25,1520.5,1510.0,1515.0,617
2023-01-11,Wheat,730.25,742.25,724.5,740.0,37156
2023-01-12,Corn,656.0,673.5,649.25,671.0,242526
2023-01-12,Soybean,1511.5,1541.75,1511.5,1529.5,491
2023-01-12,Wheat,739.0,747.25,723.0,742.75,64694
2023-01-13,Corn,670.75,676.75,669.75,675.0,158823
2023-01-13,Soybean,1525.0,1538.25,1525.0,1538.25,104971
2023-01-13,Wheat,743.5,748.5,737.25,743.75,34226
2023-01-17,Corn,671.5,687.0,668.75,685.25,179918
2023-01-17,Soybean,1518.75,1541.0,1512.5,1539.75,118314
2023-01-17,Wheat,742.5,755.75,728.75,751.75,48648
2023-01-18,Corn,684.25,688.75,678.0,681.25,175374
2023-01-18,Soybean,1537.0,1548.5,1511.25,1524.5,133372
2023-01-18,Wheat,749.0,760.25,740.25,742.5,45150
2023-01-19,Corn,680.0,685.25,676.0,677.25,149959
2023-01-19,Soybean,1523.5,1528.5,1509.0,1514.75,124401
2023-01-19,Wheat,741.75,748.75,733.5,734.5,39217
2023-01-20,Corn,675.5,678.0,672.5,676.25,134978
2023-01-20,Soybean,1514.25,1521.75,1504.0,1506.5,98916
2023-01-20,Wheat,735.0,743.0,727.75,741.5,35444
2023-01-23,Corn,674.0,674.75,661.25,666.25,184766
2023-01-23,Soybean,1500.0,1503.0,1479.75,1490.25,134889
2023-01-23,Wheat,738.0,740.5,712.5,720.0,63999
2023-01-24,Corn,667.0,677.5,666.25,677.0,165294
2023-01-24,Soybean,1491.5,1506.5,1487.0,1488.5,129464
2023-01-24,Wheat,720.5,739.0,719.75,734.5,44243
2023-01-25,Corn,676.75,681.0,673.75,674.75,126030
2023-01-25,Soybean,1488.25,1504.75,1478.25,1502.5,119104
2023-01-25,Wheat,735.0,746.5,734.75,741.25,41249
2023-01-26,Corn,674.0,685.5,673.0,682.5,146553
2023-01-26,Soybean,1506.5,1526.25,1500.0,1523.5,123245
2023-01-26,Wheat,741.0,758.0,738.0,752.5,47206
2023-01-27,Corn,681.75,686.0,678.25,683.0,141239
2023-01-27,Soybean,1521.75,1527.0,1506.5,1509.5,101755
2023-01-27,Wheat,752.25,753.25,744.25,750.0,41125
2023-01-30,Corn,685.0,687.25,678.5,683.75,127942
2023-01-30,Soybean,1516.25,1538.0,1516.25,1535.25,123619
2023-01-30,Wheat,753.0,762.5,743.5,752.5,43812
2023-01-31,Corn,683.5,688.5,678.0,679.75,161229
2023-01-31,Soybean,1533.5,1543.75,1524.5,1538.0,126434
2023-01-31,Wheat,752.5,766.75,742.0,761.25,59637
2023-02-01,Corn,679.25,682.0,672.75,681.0,144367
2023-02-01,Soybean,1537.5,1542.75,1510.75,1520.25,129978
2023-02-01,Wheat,760.75,762.5,744.5,759.75,60025
2023-02-02,Corn,681.0,686.0,674.25,675.25,149905
2023-02-02,Soybean,1522.75,1537.75,1522.5,1534.25,99742
2023-02-02,Wheat,757.5,770.75,750.5,761.0,59106
2023-02-03,Corn,674.25,680.0,671.5,677.5,124847
2023-02-03,Soybean,1533.5,1539.75,1524.75,1532.0,101436
2023-02-03,Wheat,759.75,776.5,750.75,756.75,72367
2023-02-06,Corn,677.25,679.25,672.25,679.0,123611
2023-02-06,Soybean,1532.0,1535.5,1516.75,1521.25,131712
2023-02-06,Wheat,758.0,766.5,745.5,750.25,56431
2023-02-07,Corn,677.0,678.5,673.5,674.0,149454
2023-02-07,Soybean,1521.0,1530.5,1511.0,1515.25,164240
2023-02-07,Wheat,750.0,757.0,744.25,749.75,70662
2023-02-08,Corn,673.75,679.5,672.75,678.5,223791
2023-02-08,Soybean,1516.0,1527.75,1505.75,1519.75,177793
2023-02-08,Wheat,750.0,766.0,747.75,764.75,90201
2023-02-09,Corn,678.25,681.0,670.25,670.75,214275
2023-02-09,Soybean,1518.5,1533.75,1512.0,1519.25,189473
2023-02-09,Wheat,764.75,770.5,754.75,757.25,75196
2023-02-10,Corn,670.75,682.75,669.25,680.5,226648
2023-02-10,Soybean,1518.0,1543.25,1515.5,1542.5,173799
2023-02-10,Wheat,755.0,790.0,755.0,786.0,109946
2023-02-13,Corn,680.0,686.5,676.75,685.0,193009
2023-02-13,Soybean,1542.0,1555.5,1537.0,1542.75,162409
2023-02-13,Wheat,789.0,796.0,776.0,792.0,88266
2023-02-14,Corn,684.0,688.25,681.75,682.25,137226
2023-02-14,Soybean,1542.0,1544.75,1532.75,1537.5,115529
2023-02-14,Wheat,790.0,797.5,783.5,786.0,64638
2023-02-15,Corn,682.0,682.5,675.5,676.25,116550
2023-02-15,Soybean,1536.5,1537.0,1516.5,1525.75,132117
2023-02-15,Wheat,786.0,787.25,766.75,769.25,55479
2023-02-16,Corn,676.5,677.25,673.25,676.0,134971
2023-02-16,Soybean,1525.25,1532.25,1520.5,1526.5,115376
2023-02-16,Wheat,767.5,771.5,762.25,765.0,34054
2023-02-17,Corn,676.0,679.0,675.0,677.75,144084
2023-02-17,Soybean,1526.0,1533.25,1524.25,1527.25,93637
2023-02-17,Wheat,765.0,771.5,759.5,765.5,32055
2023-02-21,Corn,678.5,683.0,675.5,680.5,156078
2023-02-21,Soybean,1536.5,1549.0,1535.0,1548.75,115702
2023-02-21,Wheat,765.75,773.25,749.5,750.5,49781
2023-02-22,Corn,680.0,681.5,673.75,674.0,114787
2023-02-22,Soybean,1546.75,1554.0,1538.0,1539.5,90517
2023-02-22,Wheat,751.75,754.0,733.0,736.5,38925
2023-02-23,Corn,674.5,676.25,658.5,660.25,173384
2023-02-23,Soybean,1539.75,1545.25,1532.75,1534.25,85546
2023-02-23,Wheat,735.5,745.0,734.25,738.25,29844
2023-02-24,Corn,660.5,662.5,649.75,650.0,146407
2023-02-24,Soybean,1536.25,1544.25,1526.0,1529.0,71895
2023-02-24,Wheat,740.5,741.0,703.0,708.25,29656
2023-02-27,Corn,650.75,654.0,642.25,642.75,105656
2023-02-27,Soybean,1529.5,1533.5,1515.25,1518.25,43689
2023-02-27,Wheat,708.25,710.0,691.25,696.0,24587
2023-02-28,Corn,642.0,644.75,629.25,629.5,15545
2023-02-28,Soybean,1518.25,1518.25,1489.5,1490.5,9027
2023-02-28,Wheat,694.0,699.5,687.0,691.5,1970
2023-03-01,Corn,630.0,641.5,623.5,640.5,5431
2023-03-01,Soybean,1491.5,1509.5,1491.5,1504.25,2793
2023-03-01,Wheat,691.25,698.75,691.25,697.0,213
2023-03-02,Corn,641.0,647.25,636.0,637.75,1871
2023-03-02,Soybean,1504.5,1526.5,1501.5,1519.75,2029
2023-03-02,Wheat,702.5,706.5,701.25,701.25,170
2023-03-03,Corn,639.75,648.25,638.25,645.25,1043
2023-03-03,Soybean,1519.5,1537.0,1519.25,1530.5,1607
2023-03-03,Wheat,698.75,698.75,695.75,695.75,132
2023-03-06,Corn,645.25,646.75,641.25,644.5,369
2023-03-06,Soybean,1528.75,1550.0,1523.75,1541.0,1130
2023-03-06,Wheat,690.75,692.25,682.5,682.5,20
2023-03-07,Corn,644.25,646.75,639.75,642.0,702
2023-03-07,Soybean,1538.0,1538.0,1523.75,1525.25,645
2023-03-07,Wheat,684.75,684.75,684.75,684.75,64
2023-03-08,Corn,644.0,646.0,634.0,634.5,808
2023-03-08,Soybean,1525.25,1539.0,1524.5,1526.75,272
2023-03-08,Wheat,674.5,674.5,674.5,674.5,30
2023-03-09,Corn,633.75,637.25,618.25,618.5,597
2023-03-09,Soybean,1529.5,1535.5,1516.0,1520.0,224
2023-03-09,Wheat,653.5,653.5,653.5,653.5,42
2023-03-10,Corn,620.0,626.75,618.5,624.25,540
2023-03-10,Soybean,1515.0,1521.75,1511.0,1513.0,467
2023-03-10,Wheat,662.25,666.75,662.25,666.75,42
2023-03-13,Corn,622.25,629.0,622.25,624.5,542
2023-03-13,Soybean,1521.75,1524.75,1500.0,1500.0,139
2023-03-13,Wheat,660.5,672.25,660.5,672.25,30
2023-03-14,Corn,624.0,627.5,624.0,627.5,153530
2023-03-14,Soybean,1501.0,1502.5,1499.75,1499.75,108201
2023-03-14,Wheat,686.5,686.5,686.5,686.5,57958
2023-03-15,Corn,623.75,629.0,619.25,626.5,156411
2023-03-15,Soybean,1494.0,1500.0,1480.0,1489.25,115247
2023-03-15,Wheat,697.25,706.0,692.75,702.75,50727
2023-03-16,Corn,626.0,635.0,624.75,632.75,167311
2023-03-16,Soybean,1489.25,1498.0,1478.0,1491.5,107038
2023-03-16,Wheat,704.0,704.0,691.5,699.0,43894
2023-03-17,Corn,633.25,638.75,630.25,634.25,141477
2023-03-17,Soybean,1492.5,1498.0,1470.0,1476.5,119474
2023-03-17,Wheat,697.25,712.5,697.25,710.5,58006
2023-03-20,Corn,633.0,634.0,625.0,633.0,115794
2023-03-20,Soybean,1473.0,1487.75,1462.0,1486.0,122780
2023-03-20,Wheat,708.5,708.5,695.25,700.75,61276
2023-03-21,Corn,632.75,638.25,628.75,630.0,133312
2023-03-21,Soybean,1483.75,1497.0,1465.0,1467.0,101494
2023-03-21,Wheat,700.0,705.5,680.25,683.25,68061
2023-03-22,Corn,631.25,636.0,623.25,633.5,154747
2023-03-22,Soybean,1467.75,1472.0,1443.25,1448.5,141743
2023-03-22,Wheat,682.5,684.0,654.0,663.5,89216
2023-03-23,Corn,633.0,644.0,627.25,631.75,186439
2023-03-23,Soybean,1450.0,1454.25,1415.25,1419.5,157574
2023-03-23,Wheat,663.0,675.5,657.25,662.0,56070
2023-03-24,Corn,631.0,645.0,627.5,643.0,191256
2023-03-24,Soybean,1419.5,1432.0,1405.0,1428.25,143036
2023-03-24,Wheat,660.25,700.5,656.25,688.5,114498
2023-03-27,Corn,643.0,648.75,637.0,648.25,145573
2023-03-27,Soybean,1428.75,1445.5,1423.25,1442.25,98099
2023-03-27,Wheat,691.0,706.5,680.25,698.0,58958
2023-03-28,Corn,646.75,651.25,644.5,647.25,135236
2023-03-28,Soybean,1441.5,1469.75,1439.75,1467.75,122627
2023-03-28,Wheat,698.5,704.75,691.5,699.75,51076
2023-03-29,Corn,646.25,655.5,645.75,650.5,156693
2023-03-29,Soybean,1466.0,1479.75,1462.5,1477.25,105996
2023-03-29,Wheat,698.25,724.0,696.5,704.75,77189
2023-03-30,Corn,649.75,654.75,648.0,649.5,119486
2023-03-30,Soybean,1476.5,1483.5,1471.0,1474.5,110079
2023-03-30,Wheat,705.25,710.0,690.25,692.25,45510
2023-03-31,Corn,648.75,664.5,647.25,660.5,201892
2023-03-31,Soybean,1473.25,1513.75,1468.0,1505.5,167862
2023-03-31,Wheat,692.5,701.25,681.0,692.25,58011
2023-04-03,Corn,659.5,668.5,656.0,657.75,153870
2023-04-03,Soybean,1510.0,1527.75,1509.75,1522.0,121608
2023-04-03,Wheat,697.0,710.0,691.5,693.5,51071
2023-04-04,Corn,657.0,657.5,648.5,653.75,140103
2023-04-04,Soybean,1520.0,1523.75,1505.5,1517.5,112285
2023-04-04,Wheat,697.0,701.5,688.0,691.5,44904
2023-04-05,Corn,653.75,660.0,646.5,652.75,143556
2023-04-05,Soybean,1517.5,1527.0,1506.5,1511.0,124119
2023-04-05,Wheat,693.0,693.25,675.0,682.0,56289
2023-04-06,Corn,652.25,652.5,641.75,643.5,0
2023-04-06,Soybean,1510.0,1510.25,1483.25,1492.5,0
2023-04-06,Wheat,682.25,685.0,671.25,675.5,0
2023-04-10,Corn,644.5,655.0,640.25,654.0,150098
2023-04-10,Soybean,1493.25,1499.75,1482.5,1487.25,105039
2023-04-10,Wheat,684.5,687.5,668.25,678.5,67549
2023-04-11,Corn,653.5,657.75,646.75,651.0,200256
2023-04-11,Soybean,1487.75,1507.5,1486.25,1497.25,156745
2023-04-11,Wheat,680.25,686.0,666.25,674.0,114948
2023-04-12,Corn,651.0,658.5,648.75,656.0,150111
2023-04-12,Soybean,1497.5,1510.5,1491.0,1504.25,132897
2023-04-12,Wheat,673.0,683.75,673.0,679.5,111542
2023-04-13,Corn,656.0,661.75,651.5,652.25,147150
2023-04-13,Soybean,1504.25,1522.25,1500.5,1501.0,132337
2023-04-13,Wheat,680.75,680.75,664.5,667.0,91658
2023-04-14,Corn,653.75,668.0,651.0,666.25,154000
2023-04-14,Soybean,1502.0,1503.75,1490.0,1500.5,118382
2023-04-14,Wheat,668.75,685.25,661.25,682.5,81450
2023-04-17,Corn,666.0,677.0,662.25,676.5,146895
2023-04-17,Soybean,1500.5,1519.0,1496.25,1517.0,85451
2023-04-17,Wheat,686.25,697.0,674.5,696.5,71093
2023-04-18,Corn,676.0,682.5,669.75,677.5,130891
2023-04-18,Soybean,1515.75,1531.5,1511.0,1519.25,99155
2023-04-18,Wheat,693.5,707.0,689.25,698.0,44586
2023-04-19,Corn,675.75,680.0,671.0,672.25,114514
2023-04-19,Soybean,1517.25,1521.5,1506.0,1506.5,95853
2023-04-19,Wheat,699.0,699.0,680.75,681.75,31370
2023-04-20,Corn,672.0,674.0,661.5,663.75,120915
2023-04-20,Soybean,1505.0,1506.0,1488.25,1497.5,95685
2023-04-20,Wheat,683.0,684.75,666.5,667.75,36941
2023-04-21,Corn,664.25,665.5,656.5,663.25,127468
2023-04-21,Soybean,1497.0,1500.0,1480.0,1483.5,89795
2023-04-21,Wheat,667.75,673.25,658.0,661.75,34367
2023-04-24,Corn,663.25,667.5,648.5,651.25,134977
2023-04-24,Soybean,1483.5,1500.0,1463.25,1465.25,87803
2023-04-24,Wheat,669.25,669.5,643.25,643.5,25969
2023-04-25,Corn,651.25,653.0,641.5,646.5,100633
2023-04-25,Soybean,1463.5,1471.25,1437.75,1445.25,62592
2023-04-25,Wheat,643.5,646.75,628.25,638.75,26652
2023-04-26,Corn,648.0,652.25,641.0,641.5,65293
2023-04-26,Soybean,1445.25,1456.5,1434.0,1436.0,51187
2023-04-26,Wheat,639.75,643.0,626.5,627.25,18041
2023-04-27,Corn,642.0,644.25,621.75,627.0,59707
2023-04-27,Soybean,1435.0,1443.0,1420.75,1426.75,22194
2023-04-27,Wheat,628.75,630.75,610.5,614.75,18402
2023-04-28,Corn,628.25,639.0,622.0,636.0,13722
2023-04-28,Soybean,1432.75,1449.0,1425.0,1444.25,3373
2023-04-28,Wheat,611.75,623.0,610.25,619.75,1022
2023-05-01,Corn,632.5,641.0,628.0,639.5,2753
2023-05-01,Soybean,1444.5,1455.25,1441.0,1454.75,601
2023-05-01,Wheat,620.0,620.0,599.5,603.75,1106
2023-05-02,Corn,641.75,652.0,635.5,638.0,5508
2023-05-02,Soybean,1460.0,1467.0,1437.5,1439.5,634
2023-05-02,Wheat,612.0,612.75,595.5,595.5,406
2023-05-03,Corn,636.5,646.0,626.5,645.25,2081
2023-05-03,Soybean,1435.0,1449.0,1422.0,1448.0,733
2023-05-03,Wheat,596.0,626.25,596.0,626.25,352
2023-05-04,Corn,642.25,649.5,637.5,646.5,2272
2023-05-04,Soybean,1448.0,1454.0,1438.75,1448.5,424
2023-05-04,Wheat,624.0,631.5,624.0,631.5,187
2023-05-05,Corn,644.0,656.25,644.0,653.25,1223
2023-05-05,Soybean,1452.0,1470.0,1452.0,1469.0,242
2023-05-05,Wheat,647.0,647.0,647.0,647.0,78
2023-05-08,Corn,652.75,658.5,651.5,656.5,677
2023-05-08,Soybean,1477.0,1477.0,1464.5,1468.75,267
2023-05-08,Wheat,647.5,647.5,641.0,641.0,24
2023-05-09,Corn,654.75,654.75,639.5,642.25,1588
2023-05-09,Soybean,1467.75,1467.75,1448.75,1451.75,327
2023-05-09,Wheat,628.0,630.5,628.0,630.5,8
2023-05-10,Corn,642.0,649.75,637.25,645.5,1067
2023-05-10,Soybean,1459.75,1459.75,1436.0,1436.5,106
2023-05-10,Wheat,628.25,628.25,628.25,628.25,42
2023-05-11,Corn,641.75,648.0,632.0,632.5,987
2023-05-11,Soybean,1437.75,1446.0,1420.0,1443.25,137
2023-05-11,Wheat,617.5,617.5,614.25,614.25,22
2023-05-12,Corn,634.75,638.75,623.5,633.25,169418
2023-05-12,Soybean,1435.0,1435.0,1435.0,1435.0,124961
2023-05-12,Wheat,624.5,624.5,624.5,624.5,74154
2023-05-15,Corn,581.5,598.75,581.5,592.5,164174
2023-05-15,Soybean,1388.75,1411.5,1386.25,1400.75,111854
2023-05-15,Wheat,635.0,663.75,632.5,660.75,67502
2023-05-16,Corn,592.0,593.0,578.25,581.25,133849
2023-05-16,Soybean,1400.0,1401.75,1358.75,1364.0,149242
2023-05-16,Wheat,661.75,664.25,640.0,647.5,62562
2023-05-17,Corn,581.75,582.75,554.25,561.5,265000
2023-05-17,Soybean,1365.0,1365.75,1332.75,1337.0,145517
2023-05-17,Wheat,646.75,654.25,616.0,625.5,98456
2023-05-18,Corn,561.25,561.75,547.0,555.25,181018
2023-05-18,Soybean,1336.5,1348.0,1323.25,1333.25,124325
2023-05-18,Wheat,626.25,626.5,605.5,611.75,59509
2023-05-19,Corn,555.0,571.75,551.5,554.5,183019
2023-05-19,Soybean,1333.25,1345.0,1304.75,1307.25,135856
2023-05-19,Wheat,611.0,620.75,602.0,605.0,62743
2023-05-22,Corn,554.75,575.5,553.25,571.0,148542
2023-05-22,Soybean,1308.25,1344.25,1304.75,1341.25,143213
2023-05-22,Wheat,607.75,613.75,596.25,606.25,60942
2023-05-23,Corn,570.25,580.75,564.0,577.5,133375
2023-05-23,Soybean,1341.0,1341.25,1315.5,1322.5,111359
2023-05-23,Wheat,607.5,624.75,594.25,622.25,57431
2023-05-24,Corn,577.0,589.75,574.0,587.25,152816
2023-05-24,Soybean,1322.5,1337.75,1316.0,1324.5,95312
2023-05-24,Wheat,621.0,624.5,602.25,606.25,61465
2023-05-25,Corn,587.5,593.0,583.5,590.75,145545
2023-05-25,Soybean,1324.25,1333.5,1305.0,1324.0,131878
2023-05-25,Wheat,607.0,616.5,599.0,604.25,53306
